idML,ref_date,geo,noc_code,noc_desc,job_char,total_vacancies,predicted_vacancies
48146668,2023-04-01,Quebec,4,"Occupations in education, law and social, community and government services",Full-time,12155.0,
48146671,2023-04-01,Quebec,4,"Occupations in education, law and social, community and government services",Part-time,3520.0,
48158635,2023-04-01,Quebec,5,"Occupations in art, culture, recreation and sport","Type of work, all types",4140.0,
48158638,2023-04-01,Quebec,5,"Occupations in art, culture, recreation and sport",Full-time,3085.0,
48158641,2023-04-01,Quebec,5,"Occupations in art, culture, recreation and sport",Part-time,1055.0,
48167147,2023-04-01,Quebec,6,Sales and service occupations,"Type of work, all types",65805.0,
48167150,2023-04-01,Quebec,6,Sales and service occupations,Full-time,41430.0,
48167153,2023-04-01,Quebec,6,Sales and service occupations,Part-time,24375.0,
48181112,2023-04-01,Quebec,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",33630.0,
48181115,2023-04-01,Quebec,7,"Trades, transport and equipment operators and related occupations",Full-time,30640.0,
48181118,2023-04-01,Quebec,7,"Trades, transport and equipment operators and related occupations",Part-time,2990.0,
48200264,2023-04-01,Quebec,8,"Natural resources, agriculture and related production occupations","Type of work, all types",3235.0,
48200267,2023-04-01,Quebec,8,"Natural resources, agriculture and related production occupations",Full-time,3005.0,
48207446,2023-04-01,Quebec,9,Occupations in manufacturing and utilities,"Type of work, all types",11705.0,
48207449,2023-04-01,Quebec,9,Occupations in manufacturing and utilities,Full-time,11490.0,
48220480,2023-04-01,Ontario,101,"Total, all occupations","Type of work, all types",284025.0,
48220483,2023-04-01,Ontario,101,"Total, all occupations",Full-time,208385.0,
48220486,2023-04-01,Ontario,101,"Total, all occupations",Part-time,75635.0,
48220613,2023-04-01,Ontario,0,Legislative and senior management occupations,"Type of work, all types",490.0,
48220616,2023-04-01,Ontario,0,Legislative and senior management occupations,Full-time,480.0,
48221943,2023-04-01,Ontario,1,"Business, finance and administration occupations","Type of work, all types",37170.0,
48221946,2023-04-01,Ontario,1,"Business, finance and administration occupations",Full-time,31890.0,
48221949,2023-04-01,Ontario,1,"Business, finance and administration occupations",Part-time,5280.0,
48234578,2023-04-01,Ontario,2,Natural and applied sciences and related occupations,"Type of work, all types",23250.0,
48234581,2023-04-01,Ontario,2,Natural and applied sciences and related occupations,Full-time,22775.0,
48247479,2023-04-01,Ontario,3,Health occupations,"Type of work, all types",33180.0,
48247482,2023-04-01,Ontario,3,Health occupations,Full-time,17190.0,
48247485,2023-04-01,Ontario,3,Health occupations,Part-time,15990.0,
48256257,2023-04-01,Ontario,4,"Occupations in education, law and social, community and government services","Type of work, all types",23605.0,
48256260,2023-04-01,Ontario,4,"Occupations in education, law and social, community and government services",Full-time,14740.0,
48256263,2023-04-01,Ontario,4,"Occupations in education, law and social, community and government services",Part-time,8860.0,
48268227,2023-04-01,Ontario,5,"Occupations in art, culture, recreation and sport","Type of work, all types",5980.0,
48268230,2023-04-01,Ontario,5,"Occupations in art, culture, recreation and sport",Full-time,3745.0,
48268233,2023-04-01,Ontario,5,"Occupations in art, culture, recreation and sport",Part-time,2235.0,
48276739,2023-04-01,Ontario,6,Sales and service occupations,"Type of work, all types",88770.0,
48276742,2023-04-01,Ontario,6,Sales and service occupations,Full-time,53075.0,
48276745,2023-04-01,Ontario,6,Sales and service occupations,Part-time,35695.0,
48290704,2023-04-01,Ontario,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",51275.0,
48290707,2023-04-01,Ontario,7,"Trades, transport and equipment operators and related occupations",Full-time,45650.0,
48290710,2023-04-01,Ontario,7,"Trades, transport and equipment operators and related occupations",Part-time,5625.0,
48309856,2023-04-01,Ontario,8,"Natural resources, agriculture and related production occupations","Type of work, all types",8635.0,
48309859,2023-04-01,Ontario,8,"Natural resources, agriculture and related production occupations",Full-time,7840.0,
48309862,2023-04-01,Ontario,8,"Natural resources, agriculture and related production occupations",Part-time,795.0,
48317038,2023-04-01,Ontario,9,Occupations in manufacturing and utilities,"Type of work, all types",11590.0,
48317041,2023-04-01,Ontario,9,Occupations in manufacturing and utilities,Full-time,10950.0,
48330072,2023-04-01,Manitoba,101,"Total, all occupations","Type of work, all types",27245.0,
48330075,2023-04-01,Manitoba,101,"Total, all occupations",Full-time,20120.0,
48330078,2023-04-01,Manitoba,101,"Total, all occupations",Part-time,7125.0,
48331535,2023-04-01,Manitoba,1,"Business, finance and administration occupations","Type of work, all types",2470.0,
48331538,2023-04-01,Manitoba,1,"Business, finance and administration occupations",Full-time,2125.0,
48331541,2023-04-01,Manitoba,1,"Business, finance and administration occupations",Part-time,345.0,
48344170,2023-04-01,Manitoba,2,Natural and applied sciences and related occupations,"Type of work, all types",1165.0,
48344173,2023-04-01,Manitoba,2,Natural and applied sciences and related occupations,Full-time,1115.0,
48344176,2023-04-01,Manitoba,2,Natural and applied sciences and related occupations,Part-time,50.0,
48357071,2023-04-01,Manitoba,3,Health occupations,"Type of work, all types",3610.0,
48357074,2023-04-01,Manitoba,3,Health occupations,Full-time,1855.0,
48357077,2023-04-01,Manitoba,3,Health occupations,Part-time,1755.0,
48365849,2023-04-01,Manitoba,4,"Occupations in education, law and social, community and government services","Type of work, all types",2825.0,
48365852,2023-04-01,Manitoba,4,"Occupations in education, law and social, community and government services",Full-time,1650.0,
48365855,2023-04-01,Manitoba,4,"Occupations in education, law and social, community and government services",Part-time,1175.0,
48377819,2023-04-01,Manitoba,5,"Occupations in art, culture, recreation and sport","Type of work, all types",430.0,
48377822,2023-04-01,Manitoba,5,"Occupations in art, culture, recreation and sport",Full-time,335.0,
48377825,2023-04-01,Manitoba,5,"Occupations in art, culture, recreation and sport",Part-time,95.0,
48386331,2023-04-01,Manitoba,6,Sales and service occupations,"Type of work, all types",8235.0,
48386334,2023-04-01,Manitoba,6,Sales and service occupations,Full-time,5105.0,
48386337,2023-04-01,Manitoba,6,Sales and service occupations,Part-time,3130.0,
48400296,2023-04-01,Manitoba,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",6475.0,
48400299,2023-04-01,Manitoba,7,"Trades, transport and equipment operators and related occupations",Full-time,6020.0,
48400302,2023-04-01,Manitoba,7,"Trades, transport and equipment operators and related occupations",Part-time,455.0,
48419448,2023-04-01,Manitoba,8,"Natural resources, agriculture and related production occupations","Type of work, all types",1180.0,
48419451,2023-04-01,Manitoba,8,"Natural resources, agriculture and related production occupations",Full-time,1070.0,
48426630,2023-04-01,Manitoba,9,Occupations in manufacturing and utilities,"Type of work, all types",810.0,
48426633,2023-04-01,Manitoba,9,Occupations in manufacturing and utilities,Full-time,795.0,
48439664,2023-04-01,Saskatchewan,101,"Total, all occupations","Type of work, all types",26385.0,
48439667,2023-04-01,Saskatchewan,101,"Total, all occupations",Full-time,20030.0,
48439670,2023-04-01,Saskatchewan,101,"Total, all occupations",Part-time,6350.0,
48441127,2023-04-01,Saskatchewan,1,"Business, finance and administration occupations","Type of work, all types",2195.0,
48441130,2023-04-01,Saskatchewan,1,"Business, finance and administration occupations",Full-time,1955.0,
48441133,2023-04-01,Saskatchewan,1,"Business, finance and administration occupations",Part-time,240.0,
48453762,2023-04-01,Saskatchewan,2,Natural and applied sciences and related occupations,"Type of work, all types",995.0,
48453765,2023-04-01,Saskatchewan,2,Natural and applied sciences and related occupations,Full-time,990.0,
48475441,2023-04-01,Saskatchewan,4,"Occupations in education, law and social, community and government services","Type of work, all types",1810.0,
48475444,2023-04-01,Saskatchewan,4,"Occupations in education, law and social, community and government services",Full-time,1095.0,
48475447,2023-04-01,Saskatchewan,4,"Occupations in education, law and social, community and government services",Part-time,715.0,
48487411,2023-04-01,Saskatchewan,5,"Occupations in art, culture, recreation and sport","Type of work, all types",315.0,
48487417,2023-04-01,Saskatchewan,5,"Occupations in art, culture, recreation and sport",Part-time,135.0,
48495923,2023-04-01,Saskatchewan,6,Sales and service occupations,"Type of work, all types",10080.0,
48495926,2023-04-01,Saskatchewan,6,Sales and service occupations,Full-time,6535.0,
48495929,2023-04-01,Saskatchewan,6,Sales and service occupations,Part-time,3545.0,
48509888,2023-04-01,Saskatchewan,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",5790.0,
48509891,2023-04-01,Saskatchewan,7,"Trades, transport and equipment operators and related occupations",Full-time,5425.0,
48509894,2023-04-01,Saskatchewan,7,"Trades, transport and equipment operators and related occupations",Part-time,365.0,
48529040,2023-04-01,Saskatchewan,8,"Natural resources, agriculture and related production occupations","Type of work, all types",1355.0,
48529043,2023-04-01,Saskatchewan,8,"Natural resources, agriculture and related production occupations",Full-time,1220.0,
48536222,2023-04-01,Saskatchewan,9,Occupations in manufacturing and utilities,"Type of work, all types",665.0,
48536225,2023-04-01,Saskatchewan,9,Occupations in manufacturing and utilities,Full-time,640.0,
48549256,2023-04-01,Alberta,101,"Total, all occupations","Type of work, all types",94150.0,
48549259,2023-04-01,Alberta,101,"Total, all occupations",Full-time,75010.0,
48549262,2023-04-01,Alberta,101,"Total, all occupations",Part-time,19140.0,
48550719,2023-04-01,Alberta,1,"Business, finance and administration occupations","Type of work, all types",8115.0,
48550722,2023-04-01,Alberta,1,"Business, finance and administration occupations",Full-time,7270.0,
48550725,2023-04-01,Alberta,1,"Business, finance and administration occupations",Part-time,845.0,
48563354,2023-04-01,Alberta,2,Natural and applied sciences and related occupations,"Type of work, all types",5290.0,
48563357,2023-04-01,Alberta,2,Natural and applied sciences and related occupations,Full-time,5230.0,
48576255,2023-04-01,Alberta,3,Health occupations,"Type of work, all types",4430.0,
48576258,2023-04-01,Alberta,3,Health occupations,Full-time,2155.0,
48576261,2023-04-01,Alberta,3,Health occupations,Part-time,2275.0,
48585033,2023-04-01,Alberta,4,"Occupations in education, law and social, community and government services","Type of work, all types",6270.0,
48585036,2023-04-01,Alberta,4,"Occupations in education, law and social, community and government services",Full-time,4185.0,
48585039,2023-04-01,Alberta,4,"Occupations in education, law and social, community and government services",Part-time,2085.0,
48597003,2023-04-01,Alberta,5,"Occupations in art, culture, recreation and sport","Type of work, all types",1390.0,
48597006,2023-04-01,Alberta,5,"Occupations in art, culture, recreation and sport",Full-time,840.0,
48597009,2023-04-01,Alberta,5,"Occupations in art, culture, recreation and sport",Part-time,550.0,
48605515,2023-04-01,Alberta,6,Sales and service occupations,"Type of work, all types",34390.0,
48605518,2023-04-01,Alberta,6,Sales and service occupations,Full-time,22870.0,
48605521,2023-04-01,Alberta,6,Sales and service occupations,Part-time,11520.0,
48619480,2023-04-01,Alberta,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",26820.0,
48619483,2023-04-01,Alberta,7,"Trades, transport and equipment operators and related occupations",Full-time,25400.0,
48619486,2023-04-01,Alberta,7,"Trades, transport and equipment operators and related occupations",Part-time,1420.0,
48638632,2023-04-01,Alberta,8,"Natural resources, agriculture and related production occupations","Type of work, all types",4255.0,
48638635,2023-04-01,Alberta,8,"Natural resources, agriculture and related production occupations",Full-time,4090.0,
48645814,2023-04-01,Alberta,9,Occupations in manufacturing and utilities,"Type of work, all types",2880.0,
48645817,2023-04-01,Alberta,9,Occupations in manufacturing and utilities,Full-time,2675.0,
48658848,2023-04-01,British Columbia,101,"Total, all occupations","Type of work, all types",132690.0,
48658851,2023-04-01,British Columbia,101,"Total, all occupations",Full-time,97840.0,
48658854,2023-04-01,British Columbia,101,"Total, all occupations",Part-time,34850.0,
48658984,2023-04-01,British Columbia,0,Legislative and senior management occupations,Full-time,105.0,
48660311,2023-04-01,British Columbia,1,"Business, finance and administration occupations","Type of work, all types",14475.0,
48660314,2023-04-01,British Columbia,1,"Business, finance and administration occupations",Full-time,12160.0,
48660317,2023-04-01,British Columbia,1,"Business, finance and administration occupations",Part-time,2315.0,
48672946,2023-04-01,British Columbia,2,Natural and applied sciences and related occupations,"Type of work, all types",7630.0,
48672949,2023-04-01,British Columbia,2,Natural and applied sciences and related occupations,Full-time,7520.0,
48685847,2023-04-01,British Columbia,3,Health occupations,"Type of work, all types",10740.0,
48685850,2023-04-01,British Columbia,3,Health occupations,Full-time,5995.0,
48685853,2023-04-01,British Columbia,3,Health occupations,Part-time,4745.0,
48694625,2023-04-01,British Columbia,4,"Occupations in education, law and social, community and government services","Type of work, all types",12600.0,
48694628,2023-04-01,British Columbia,4,"Occupations in education, law and social, community and government services",Full-time,7690.0,
48694631,2023-04-01,British Columbia,4,"Occupations in education, law and social, community and government services",Part-time,4910.0,
48706595,2023-04-01,British Columbia,5,"Occupations in art, culture, recreation and sport","Type of work, all types",3190.0,
48706598,2023-04-01,British Columbia,5,"Occupations in art, culture, recreation and sport",Full-time,2205.0,
48706601,2023-04-01,British Columbia,5,"Occupations in art, culture, recreation and sport",Part-time,985.0,
48715107,2023-04-01,British Columbia,6,Sales and service occupations,"Type of work, all types",49165.0,
48715110,2023-04-01,British Columbia,6,Sales and service occupations,Full-time,30465.0,
48715113,2023-04-01,British Columbia,6,Sales and service occupations,Part-time,18700.0,
48729072,2023-04-01,British Columbia,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",26865.0,
48729075,2023-04-01,British Columbia,7,"Trades, transport and equipment operators and related occupations",Full-time,24705.0,
48729078,2023-04-01,British Columbia,7,"Trades, transport and equipment operators and related occupations",Part-time,2160.0,
48748224,2023-04-01,British Columbia,8,"Natural resources, agriculture and related production occupations","Type of work, all types",3925.0,
48748227,2023-04-01,British Columbia,8,"Natural resources, agriculture and related production occupations",Full-time,3520.0,
48755406,2023-04-01,British Columbia,9,Occupations in manufacturing and utilities,"Type of work, all types",3925.0,
48755409,2023-04-01,British Columbia,9,Occupations in manufacturing and utilities,Full-time,3465.0,
48768440,2023-04-01,Yukon,101,"Total, all occupations","Type of work, all types",1330.0,
48768443,2023-04-01,Yukon,101,"Total, all occupations",Full-time,1140.0,
48769903,2023-04-01,Yukon,1,"Business, finance and administration occupations","Type of work, all types",130.0,
48769906,2023-04-01,Yukon,1,"Business, finance and administration occupations",Full-time,120.0,
48769909,2023-04-01,Yukon,1,"Business, finance and administration occupations",Part-time,10.0,
48804217,2023-04-01,Yukon,4,"Occupations in education, law and social, community and government services","Type of work, all types",65.0,
48804220,2023-04-01,Yukon,4,"Occupations in education, law and social, community and government services",Full-time,55.0,
48838664,2023-04-01,Yukon,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",295.0,
48838667,2023-04-01,Yukon,7,"Trades, transport and equipment operators and related occupations",Full-time,230.0,
48878032,2023-04-01,Northwest Territories,101,"Total, all occupations","Type of work, all types",1365.0,
48878035,2023-04-01,Northwest Territories,101,"Total, all occupations",Full-time,1190.0,
48879495,2023-04-01,Northwest Territories,1,"Business, finance and administration occupations","Type of work, all types",165.0,
48879498,2023-04-01,Northwest Territories,1,"Business, finance and administration occupations",Full-time,155.0,
48934291,2023-04-01,Northwest Territories,6,Sales and service occupations,"Type of work, all types",270.0,
48934294,2023-04-01,Northwest Territories,6,Sales and service occupations,Full-time,165.0,
48987624,2023-04-01,Nunavut,101,"Total, all occupations","Type of work, all types",700.0,
48987627,2023-04-01,Nunavut,101,"Total, all occupations",Full-time,585.0,
48987630,2023-04-01,Nunavut,101,"Total, all occupations",Part-time,120.0,
49001722,2023-04-01,Nunavut,2,Natural and applied sciences and related occupations,"Type of work, all types",35.0,
49001725,2023-04-01,Nunavut,2,Natural and applied sciences and related occupations,Full-time,30.0,
49043883,2023-04-01,Nunavut,6,Sales and service occupations,"Type of work, all types",200.0,
49043886,2023-04-01,Nunavut,6,Sales and service occupations,Full-time,175.0,
49057848,2023-04-01,Nunavut,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",145.0,
49057851,2023-04-01,Nunavut,7,"Trades, transport and equipment operators and related occupations",Full-time,110.0,
49097216,2023-07-01,Canada,101,"Total, all occupations","Type of work, all types",737555.0,
49097219,2023-07-01,Canada,101,"Total, all occupations",Full-time,550070.0,
49097222,2023-07-01,Canada,101,"Total, all occupations",Part-time,187485.0,
49097349,2023-07-01,Canada,0,Legislative and senior management occupations,"Type of work, all types",1115.0,
49097352,2023-07-01,Canada,0,Legislative and senior management occupations,Full-time,1065.0,
49098679,2023-07-01,Canada,1,"Business, finance and administration occupations","Type of work, all types",81915.0,
49098682,2023-07-01,Canada,1,"Business, finance and administration occupations",Full-time,70580.0,
49098685,2023-07-01,Canada,1,"Business, finance and administration occupations",Part-time,11335.0,
49111314,2023-07-01,Canada,2,Natural and applied sciences and related occupations,"Type of work, all types",46900.0,
49111317,2023-07-01,Canada,2,Natural and applied sciences and related occupations,Full-time,45940.0,
49111320,2023-07-01,Canada,2,Natural and applied sciences and related occupations,Part-time,960.0,
49124215,2023-07-01,Canada,3,Health occupations,"Type of work, all types",93675.0,
49124218,2023-07-01,Canada,3,Health occupations,Full-time,55775.0,
49124221,2023-07-01,Canada,3,Health occupations,Part-time,37900.0,
49132993,2023-07-01,Canada,4,"Occupations in education, law and social, community and government services","Type of work, all types",64055.0,
49132996,2023-07-01,Canada,4,"Occupations in education, law and social, community and government services",Full-time,39245.0,
49132999,2023-07-01,Canada,4,"Occupations in education, law and social, community and government services",Part-time,24805.0,
49144963,2023-07-01,Canada,5,"Occupations in art, culture, recreation and sport","Type of work, all types",12465.0,
49144966,2023-07-01,Canada,5,"Occupations in art, culture, recreation and sport",Full-time,6750.0,
49144969,2023-07-01,Canada,5,"Occupations in art, culture, recreation and sport",Part-time,5710.0,
49153475,2023-07-01,Canada,6,Sales and service occupations,"Type of work, all types",239310.0,
49153478,2023-07-01,Canada,6,Sales and service occupations,Full-time,147880.0,
49153481,2023-07-01,Canada,6,Sales and service occupations,Part-time,91430.0,
49167440,2023-07-01,Canada,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",151095.0,
49167443,2023-07-01,Canada,7,"Trades, transport and equipment operators and related occupations",Full-time,138930.0,
49167446,2023-07-01,Canada,7,"Trades, transport and equipment operators and related occupations",Part-time,12160.0,
49186592,2023-07-01,Canada,8,"Natural resources, agriculture and related production occupations","Type of work, all types",16290.0,
49186595,2023-07-01,Canada,8,"Natural resources, agriculture and related production occupations",Full-time,14600.0,
49186598,2023-07-01,Canada,8,"Natural resources, agriculture and related production occupations",Part-time,1695.0,
49193774,2023-07-01,Canada,9,Occupations in manufacturing and utilities,"Type of work, all types",30385.0,
49193777,2023-07-01,Canada,9,Occupations in manufacturing and utilities,Full-time,29035.0,
49206808,2023-07-01,Newfoundland and Labrador,101,"Total, all occupations","Type of work, all types",7300.0,
49206811,2023-07-01,Newfoundland and Labrador,101,"Total, all occupations",Full-time,5145.0,
49206814,2023-07-01,Newfoundland and Labrador,101,"Total, all occupations",Part-time,2155.0,
49208271,2023-07-01,Newfoundland and Labrador,1,"Business, finance and administration occupations","Type of work, all types",535.0,
49208274,2023-07-01,Newfoundland and Labrador,1,"Business, finance and administration occupations",Full-time,420.0,
49208277,2023-07-01,Newfoundland and Labrador,1,"Business, finance and administration occupations",Part-time,115.0,
49220906,2023-07-01,Newfoundland and Labrador,2,Natural and applied sciences and related occupations,"Type of work, all types",250.0,
49220909,2023-07-01,Newfoundland and Labrador,2,Natural and applied sciences and related occupations,Full-time,245.0,
49242585,2023-07-01,Newfoundland and Labrador,4,"Occupations in education, law and social, community and government services","Type of work, all types",715.0,
49242588,2023-07-01,Newfoundland and Labrador,4,"Occupations in education, law and social, community and government services",Full-time,470.0,
49242591,2023-07-01,Newfoundland and Labrador,4,"Occupations in education, law and social, community and government services",Part-time,245.0,
49263067,2023-07-01,Newfoundland and Labrador,6,Sales and service occupations,"Type of work, all types",2720.0,
49263070,2023-07-01,Newfoundland and Labrador,6,Sales and service occupations,Full-time,1520.0,
49263073,2023-07-01,Newfoundland and Labrador,6,Sales and service occupations,Part-time,1200.0,
49277032,2023-07-01,Newfoundland and Labrador,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",1230.0,
49277035,2023-07-01,Newfoundland and Labrador,7,"Trades, transport and equipment operators and related occupations",Full-time,1125.0,
49296190,2023-07-01,Newfoundland and Labrador,8,"Natural resources, agriculture and related production occupations",Part-time,5.0,
49316400,2023-07-01,Prince Edward Island,101,"Total, all occupations","Type of work, all types",3240.0,
49316403,2023-07-01,Prince Edward Island,101,"Total, all occupations",Full-time,2375.0,
49316406,2023-07-01,Prince Edward Island,101,"Total, all occupations",Part-time,865.0,
49317863,2023-07-01,Prince Edward Island,1,"Business, finance and administration occupations","Type of work, all types",235.0,
49330504,2023-07-01,Prince Edward Island,2,Natural and applied sciences and related occupations,Part-time,0.0,
49352177,2023-07-01,Prince Edward Island,4,"Occupations in education, law and social, community and government services","Type of work, all types",465.0,
49352180,2023-07-01,Prince Edward Island,4,"Occupations in education, law and social, community and government services",Full-time,150.0,
49352183,2023-07-01,Prince Edward Island,4,"Occupations in education, law and social, community and government services",Part-time,320.0,
49372659,2023-07-01,Prince Edward Island,6,Sales and service occupations,"Type of work, all types",905.0,
49372662,2023-07-01,Prince Edward Island,6,Sales and service occupations,Full-time,665.0,
49372665,2023-07-01,Prince Edward Island,6,Sales and service occupations,Part-time,240.0,
49386630,2023-07-01,Prince Edward Island,7,"Trades, transport and equipment operators and related occupations",Part-time,10.0,
49405776,2023-07-01,Prince Edward Island,8,"Natural resources, agriculture and related production occupations","Type of work, all types",110.0,
49405779,2023-07-01,Prince Edward Island,8,"Natural resources, agriculture and related production occupations",Full-time,110.0,
49412958,2023-07-01,Prince Edward Island,9,Occupations in manufacturing and utilities,"Type of work, all types",390.0,
49412961,2023-07-01,Prince Edward Island,9,Occupations in manufacturing and utilities,Full-time,390.0,
49425992,2023-07-01,Nova Scotia,101,"Total, all occupations","Type of work, all types",18650.0,
49425995,2023-07-01,Nova Scotia,101,"Total, all occupations",Full-time,13990.0,
49425998,2023-07-01,Nova Scotia,101,"Total, all occupations",Part-time,4660.0,
49427455,2023-07-01,Nova Scotia,1,"Business, finance and administration occupations","Type of work, all types",1745.0,
49427458,2023-07-01,Nova Scotia,1,"Business, finance and administration occupations",Full-time,1465.0,
49427461,2023-07-01,Nova Scotia,1,"Business, finance and administration occupations",Part-time,285.0,
49440090,2023-07-01,Nova Scotia,2,Natural and applied sciences and related occupations,"Type of work, all types",845.0,
49440093,2023-07-01,Nova Scotia,2,Natural and applied sciences and related occupations,Full-time,790.0,
49452991,2023-07-01,Nova Scotia,3,Health occupations,"Type of work, all types",3265.0,
49452994,2023-07-01,Nova Scotia,3,Health occupations,Full-time,2165.0,
49452997,2023-07-01,Nova Scotia,3,Health occupations,Part-time,1095.0,
49461769,2023-07-01,Nova Scotia,4,"Occupations in education, law and social, community and government services","Type of work, all types",1865.0,
49461772,2023-07-01,Nova Scotia,4,"Occupations in education, law and social, community and government services",Full-time,1110.0,
49461775,2023-07-01,Nova Scotia,4,"Occupations in education, law and social, community and government services",Part-time,755.0,
49482251,2023-07-01,Nova Scotia,6,Sales and service occupations,"Type of work, all types",6085.0,
49482254,2023-07-01,Nova Scotia,6,Sales and service occupations,Full-time,3970.0,
49482257,2023-07-01,Nova Scotia,6,Sales and service occupations,Part-time,2120.0,
49496216,2023-07-01,Nova Scotia,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",3365.0,
49496219,2023-07-01,Nova Scotia,7,"Trades, transport and equipment operators and related occupations",Full-time,3170.0,
49496222,2023-07-01,Nova Scotia,7,"Trades, transport and equipment operators and related occupations",Part-time,195.0,
49515368,2023-07-01,Nova Scotia,8,"Natural resources, agriculture and related production occupations","Type of work, all types",295.0,
49515371,2023-07-01,Nova Scotia,8,"Natural resources, agriculture and related production occupations",Full-time,290.0,
49522550,2023-07-01,Nova Scotia,9,Occupations in manufacturing and utilities,"Type of work, all types",915.0,
49522553,2023-07-01,Nova Scotia,9,Occupations in manufacturing and utilities,Full-time,880.0,
49535584,2023-07-01,New Brunswick,101,"Total, all occupations","Type of work, all types",12375.0,
49535587,2023-07-01,New Brunswick,101,"Total, all occupations",Full-time,9705.0,
49535590,2023-07-01,New Brunswick,101,"Total, all occupations",Part-time,2670.0,
49537047,2023-07-01,New Brunswick,1,"Business, finance and administration occupations","Type of work, all types",1205.0,
49537050,2023-07-01,New Brunswick,1,"Business, finance and administration occupations",Full-time,1100.0,
49537053,2023-07-01,New Brunswick,1,"Business, finance and administration occupations",Part-time,105.0,
49549682,2023-07-01,New Brunswick,2,Natural and applied sciences and related occupations,"Type of work, all types",465.0,
49549685,2023-07-01,New Brunswick,2,Natural and applied sciences and related occupations,Full-time,465.0,
49562583,2023-07-01,New Brunswick,3,Health occupations,"Type of work, all types",2040.0,
49562586,2023-07-01,New Brunswick,3,Health occupations,Full-time,1435.0,
49562589,2023-07-01,New Brunswick,3,Health occupations,Part-time,605.0,
49571361,2023-07-01,New Brunswick,4,"Occupations in education, law and social, community and government services","Type of work, all types",995.0,
49571364,2023-07-01,New Brunswick,4,"Occupations in education, law and social, community and government services",Full-time,770.0,
49591843,2023-07-01,New Brunswick,6,Sales and service occupations,"Type of work, all types",4020.0,
49591846,2023-07-01,New Brunswick,6,Sales and service occupations,Full-time,2575.0,
49591849,2023-07-01,New Brunswick,6,Sales and service occupations,Part-time,1445.0,
49605808,2023-07-01,New Brunswick,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",2435.0,
49605811,2023-07-01,New Brunswick,7,"Trades, transport and equipment operators and related occupations",Full-time,2235.0,
49605814,2023-07-01,New Brunswick,7,"Trades, transport and equipment operators and related occupations",Part-time,200.0,
49632142,2023-07-01,New Brunswick,9,Occupations in manufacturing and utilities,"Type of work, all types",710.0,
49632145,2023-07-01,New Brunswick,9,Occupations in manufacturing and utilities,Full-time,675.0,
49645176,2023-07-01,Quebec,101,"Total, all occupations","Type of work, all types",175635.0,
49645179,2023-07-01,Quebec,101,"Total, all occupations",Full-time,137140.0,
49645182,2023-07-01,Quebec,101,"Total, all occupations",Part-time,38495.0,
49645309,2023-07-01,Quebec,0,Legislative and senior management occupations,"Type of work, all types",135.0,
49645312,2023-07-01,Quebec,0,Legislative and senior management occupations,Full-time,125.0,
49646639,2023-07-01,Quebec,1,"Business, finance and administration occupations","Type of work, all types",20250.0,
49646642,2023-07-01,Quebec,1,"Business, finance and administration occupations",Full-time,17735.0,
49646645,2023-07-01,Quebec,1,"Business, finance and administration occupations",Part-time,2515.0,
49659274,2023-07-01,Quebec,2,Natural and applied sciences and related occupations,"Type of work, all types",12605.0,
49659277,2023-07-01,Quebec,2,Natural and applied sciences and related occupations,Full-time,12465.0,
49672175,2023-07-01,Quebec,3,Health occupations,"Type of work, all types",30440.0,
49672178,2023-07-01,Quebec,3,Health occupations,Full-time,21520.0,
49672181,2023-07-01,Quebec,3,Health occupations,Part-time,8920.0,
49680953,2023-07-01,Quebec,4,"Occupations in education, law and social, community and government services","Type of work, all types",14965.0,
49680956,2023-07-01,Quebec,4,"Occupations in education, law and social, community and government services",Full-time,10850.0,
49680959,2023-07-01,Quebec,4,"Occupations in education, law and social, community and government services",Part-time,4110.0,
49692923,2023-07-01,Quebec,5,"Occupations in art, culture, recreation and sport","Type of work, all types",2165.0,
49692926,2023-07-01,Quebec,5,"Occupations in art, culture, recreation and sport",Full-time,1330.0,
49692929,2023-07-01,Quebec,5,"Occupations in art, culture, recreation and sport",Part-time,835.0,
49701435,2023-07-01,Quebec,6,Sales and service occupations,"Type of work, all types",53970.0,
49701438,2023-07-01,Quebec,6,Sales and service occupations,Full-time,35035.0,
49701441,2023-07-01,Quebec,6,Sales and service occupations,Part-time,18940.0,
49715400,2023-07-01,Quebec,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",28530.0,
49715403,2023-07-01,Quebec,7,"Trades, transport and equipment operators and related occupations",Full-time,25945.0,
49715406,2023-07-01,Quebec,7,"Trades, transport and equipment operators and related occupations",Part-time,2585.0,
49734552,2023-07-01,Quebec,8,"Natural resources, agriculture and related production occupations","Type of work, all types",2000.0,
