ref_date,geo,noc_code,noc_desc,job_char,total_vacancies,sentiment_score,predicted_total_vacancies
2025-01-01,Prince Edward Island,9,Occupations in manufacturing and utilities,Part-time,,0.568935,0.0
2025-01-01,Prince Edward Island,9,Occupations in manufacturing and utilities,"Type of work, all types",,0.568935,85.1011045554705
2025-01-01,Prince Edward Island,101,"Total, all occupations",Full-time,,0.568935,2221.3323930550414
2025-01-01,Prince Edward Island,101,"Total, all occupations",Part-time,,0.568935,1225.513049944026
2025-01-01,Prince Edward Island,101,"Total, all occupations","Type of work, all types",,0.568935,3202.3821947601555
2025-01-01,Quebec,0,Legislative and senior management occupations,Full-time,,0.568935,159.6381011192985
2025-01-01,Quebec,0,Legislative and senior management occupations,Part-time,,0.568935,0.0
2025-01-01,Quebec,0,Legislative and senior management occupations,"Type of work, all types",,0.568935,165.42693820380012
2025-01-01,Quebec,1,"Business, finance and administration occupations",Full-time,,0.568935,29279.55602532347
2025-01-01,Quebec,1,"Business, finance and administration occupations",Part-time,,0.568935,6226.401231753736
2025-01-01,Quebec,1,"Business, finance and administration occupations","Type of work, all types",,0.568935,32351.57727938211
2025-01-01,Quebec,2,Natural and applied sciences and related occupations,Full-time,,0.568935,18078.357091641094
2025-01-01,Quebec,2,Natural and applied sciences and related occupations,Part-time,,0.568935,201.7546809342237
2025-01-01,Quebec,2,Natural and applied sciences and related occupations,"Type of work, all types",,0.568935,18459.06155867735
2025-01-01,Quebec,3,Health occupations,Full-time,,0.568935,54735.10084430144
2025-01-01,Quebec,3,Health occupations,Part-time,,0.568935,15554.455977244244
2025-01-01,Quebec,3,Health occupations,"Type of work, all types",,0.568935,65472.23715642629
2025-01-01,Quebec,4,"Occupations in education, law and social, community and government services",Full-time,,0.568935,9860.726183696355
2025-01-01,Quebec,4,"Occupations in education, law and social, community and government services",Part-time,,0.568935,3712.610338409485
2025-01-01,Quebec,4,"Occupations in education, law and social, community and government services","Type of work, all types",,0.568935,15096.609898757612
2025-01-01,Quebec,5,"Occupations in art, culture, recreation and sport",Full-time,,0.568935,9358.979071757729
2025-01-01,Quebec,5,"Occupations in art, culture, recreation and sport",Part-time,,0.568935,809.6938611955368
2025-01-01,Quebec,5,"Occupations in art, culture, recreation and sport","Type of work, all types",,0.568935,4986.356360179021
2025-01-01,Quebec,6,Sales and service occupations,Full-time,,0.568935,37484.06603805603
2025-01-01,Quebec,6,Sales and service occupations,Part-time,,0.568935,19693.93727833084
2025-01-01,Quebec,6,Sales and service occupations,"Type of work, all types",,0.568935,57316.62915789917
2025-01-01,Quebec,7,"Trades, transport and equipment operators and related occupations",Full-time,,0.568935,30718.83941337285
2025-01-01,Quebec,7,"Trades, transport and equipment operators and related occupations",Part-time,,0.568935,9707.090836216825
2025-01-01,Quebec,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",,0.568935,35044.48683230684
2025-01-01,Quebec,8,"Natural resources, agriculture and related production occupations",Full-time,,0.568935,2420.807495328115
2025-01-01,Quebec,8,"Natural resources, agriculture and related production occupations",Part-time,,0.568935,-116.70355393718506
2025-01-01,Quebec,8,"Natural resources, agriculture and related production occupations","Type of work, all types",,0.568935,2603.968656636393
2025-01-01,Quebec,9,Occupations in manufacturing and utilities,Full-time,,0.568935,15089.366822929343
2025-01-01,Quebec,9,Occupations in manufacturing and utilities,Part-time,,0.568935,264.3061645442504
2025-01-01,Quebec,9,Occupations in manufacturing and utilities,"Type of work, all types",,0.568935,15267.92859523674
2025-01-01,Quebec,101,"Total, all occupations",Full-time,,0.568935,157860.51337691324
2025-01-01,Quebec,101,"Total, all occupations",Part-time,,0.568935,46723.460180203736
2025-01-01,Quebec,101,"Total, all occupations","Type of work, all types",,0.568935,210766.04187251255
2025-01-01,Saskatchewan,0,Legislative and senior management occupations,Full-time,,0.568935,0.0
2025-01-01,Saskatchewan,0,Legislative and senior management occupations,Part-time,,0.568935,0.0
2025-01-01,Saskatchewan,0,Legislative and senior management occupations,"Type of work, all types",,0.568935,0.0
2025-01-01,Saskatchewan,1,"Business, finance and administration occupations",Full-time,,0.568935,1863.7627046536063
2025-01-01,Saskatchewan,1,"Business, finance and administration occupations",Part-time,,0.568935,198.01023015249356
2025-01-01,Saskatchewan,1,"Business, finance and administration occupations","Type of work, all types",,0.568935,1855.830948961156
2025-01-01,Saskatchewan,2,Natural and applied sciences and related occupations,Full-time,,0.568935,706.8378573676928
2025-01-01,Saskatchewan,2,Natural and applied sciences and related occupations,"Type of work, all types",,0.568935,688.15980471781
2025-01-01,Saskatchewan,3,Health occupations,Full-time,,0.568935,11050.239411477549
2025-01-01,Saskatchewan,3,Health occupations,Part-time,,0.568935,35286.67999961655
2025-01-01,Saskatchewan,3,Health occupations,"Type of work, all types",,0.568935,29561.996415407422
2025-01-01,Saskatchewan,4,"Occupations in education, law and social, community and government services",Full-time,,0.568935,2039.0779938543023
2025-01-01,Saskatchewan,4,"Occupations in education, law and social, community and government services",Part-time,,0.568935,1975.798898984801
2025-01-01,Saskatchewan,4,"Occupations in education, law and social, community and government services","Type of work, all types",,0.568935,4892.967698626948
2025-01-01,Saskatchewan,5,"Occupations in art, culture, recreation and sport",Full-time,,0.568935,2380.3806779299966
2025-01-01,Saskatchewan,5,"Occupations in art, culture, recreation and sport",Part-time,,0.568935,-6.944696542117555
2025-01-01,Saskatchewan,5,"Occupations in art, culture, recreation and sport","Type of work, all types",,0.568935,550.9193413145516
2025-01-01,Saskatchewan,6,Sales and service occupations,Full-time,,0.568935,9054.475150523713
2025-01-01,Saskatchewan,6,Sales and service occupations,Part-time,,0.568935,4662.015278070939
2025-01-01,Saskatchewan,6,Sales and service occupations,"Type of work, all types",,0.568935,15642.002893373156
2025-01-01,Saskatchewan,7,"Trades, transport and equipment operators and related occupations",Full-time,,0.568935,6560.2258743733055
2025-01-01,Saskatchewan,7,"Trades, transport and equipment operators and related occupations",Part-time,,0.568935,190.42634273549808
2025-01-01,Saskatchewan,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",,0.568935,3754.0246900073016
2025-01-01,Saskatchewan,8,"Natural resources, agriculture and related production occupations",Full-time,,0.568935,3036.5097154329114
2025-01-01,Saskatchewan,8,"Natural resources, agriculture and related production occupations","Type of work, all types",,0.568935,1288.4205539943728
2025-01-01,Saskatchewan,9,Occupations in manufacturing and utilities,Full-time,,0.568935,392.4046913606769
2025-01-01,Saskatchewan,9,Occupations in manufacturing and utilities,Part-time,,0.568935,0.0
2025-01-01,Saskatchewan,9,Occupations in manufacturing and utilities,"Type of work, all types",,0.568935,470.3096630183782
2025-01-01,Saskatchewan,101,"Total, all occupations",Full-time,,0.568935,21301.74111369261
2025-01-01,Saskatchewan,101,"Total, all occupations",Part-time,,0.568935,6725.429226010941
2025-01-01,Saskatchewan,101,"Total, all occupations","Type of work, all types",,0.568935,29027.610159857733
2025-01-01,Yukon,1,"Business, finance and administration occupations",Full-time,,0.568935,236.48549176632096
2025-01-01,Yukon,1,"Business, finance and administration occupations",Part-time,,0.568935,0.0
2025-01-01,Yukon,1,"Business, finance and administration occupations","Type of work, all types",,0.568935,807.5642839804062
2025-01-01,Yukon,2,Natural and applied sciences and related occupations,Part-time,,0.568935,0.0
2025-01-01,Yukon,3,Health occupations,Full-time,,0.568935,-17657.310324129747
2025-01-01,Yukon,3,Health occupations,Part-time,,0.568935,-3.547783854932386
2025-01-01,Yukon,3,Health occupations,"Type of work, all types",,0.568935,289.06430933216205
2025-01-01,Yukon,4,"Occupations in education, law and social, community and government services",Full-time,,0.568935,-5.1325349068411126e-05
2025-01-01,Yukon,4,"Occupations in education, law and social, community and government services",Part-time,,0.568935,0.0
2025-01-01,Yukon,4,"Occupations in education, law and social, community and government services","Type of work, all types",,0.568935,51720304518431.695
2025-01-01,Yukon,5,"Occupations in art, culture, recreation and sport",Part-time,,0.568935,0.0
2025-01-01,Yukon,6,Sales and service occupations,Full-time,,0.568935,535.5017461568783
2025-01-01,Yukon,6,Sales and service occupations,Part-time,,0.568935,97.44438314037156
2025-01-01,Yukon,6,Sales and service occupations,"Type of work, all types",,0.568935,454.1811896673242
2025-01-01,Yukon,7,"Trades, transport and equipment operators and related occupations",Full-time,,0.568935,197.9294501009247
2025-01-01,Yukon,7,"Trades, transport and equipment operators and related occupations",Part-time,,0.568935,0.0
2025-01-01,Yukon,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",,0.568935,359.0120087789417
2025-01-01,Yukon,101,"Total, all occupations",Full-time,,0.568935,850.9766497319242
2025-01-01,Yukon,101,"Total, all occupations",Part-time,,0.568935,221.5716631110348
2025-01-01,Yukon,101,"Total, all occupations","Type of work, all types",,0.568935,1008.1449304809222
2025-04-01,Alberta,0,Legislative and senior management occupations,Full-time,,0.568935,15.840935389036122
2025-04-01,Alberta,0,Legislative and senior management occupations,"Type of work, all types",,0.568935,18.33571232916731
2025-04-01,Alberta,1,"Business, finance and administration occupations",Full-time,,0.568935,9821.953607672436
2025-04-01,Alberta,1,"Business, finance and administration occupations",Part-time,,0.568935,1778.7513628545553
2025-04-01,Alberta,1,"Business, finance and administration occupations","Type of work, all types",,0.568935,11595.733077214734
2025-04-01,Alberta,2,Natural and applied sciences and related occupations,Full-time,,0.568935,5649.59166129684
2025-04-01,Alberta,2,Natural and applied sciences and related occupations,"Type of work, all types",,0.568935,5936.534057935712
2025-04-01,Alberta,3,Health occupations,Full-time,,0.568935,5051.95361761776
2025-04-01,Alberta,3,Health occupations,Part-time,,0.568935,6091.284058523754
2025-04-01,Alberta,3,Health occupations,"Type of work, all types",,0.568935,8944.430827436898
2025-04-01,Alberta,4,"Occupations in education, law and social, community and government services",Full-time,,0.568935,5725.607270069814
2025-04-01,Alberta,4,"Occupations in education, law and social, community and government services",Part-time,,0.568935,2616.263191220153
2025-04-01,Alberta,4,"Occupations in education, law and social, community and government services","Type of work, all types",,0.568935,8404.524141149966
2025-04-01,Alberta,5,"Occupations in art, culture, recreation and sport",Full-time,,0.568935,662.6321007990106
2025-04-01,Alberta,5,"Occupations in art, culture, recreation and sport",Part-time,,0.568935,451.12622400792856
2025-04-01,Alberta,5,"Occupations in art, culture, recreation and sport","Type of work, all types",,0.568935,1293.4585415249824
2025-04-01,Alberta,6,Sales and service occupations,Full-time,,0.568935,22809.420707984907
2025-04-01,Alberta,6,Sales and service occupations,Part-time,,0.568935,17691.025157838118
2025-04-01,Alberta,6,Sales and service occupations,"Type of work, all types",,0.568935,36446.33492193416
2025-04-01,Alberta,7,"Trades, transport and equipment operators and related occupations",Full-time,,0.568935,35006.40121404284
2025-04-01,Alberta,7,"Trades, transport and equipment operators and related occupations",Part-time,,0.568935,1856.1718894651196
2025-04-01,Alberta,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",,0.568935,37090.84915101288
2025-04-01,Alberta,8,"Natural resources, agriculture and related production occupations",Full-time,,0.568935,4139.6231467341495
2025-04-01,Alberta,8,"Natural resources, agriculture and related production occupations",Part-time,,0.568935,0.0
2025-04-01,Alberta,8,"Natural resources, agriculture and related production occupations","Type of work, all types",,0.568935,4553.057711416019
2025-04-01,Alberta,9,Occupations in manufacturing and utilities,Full-time,,0.568935,3168.068457151675
2025-04-01,Alberta,9,Occupations in manufacturing and utilities,Part-time,,0.568935,0.0
2025-04-01,Alberta,9,Occupations in manufacturing and utilities,"Type of work, all types",,0.568935,4716.347120445143
2025-04-01,Alberta,101,"Total, all occupations",Full-time,,0.568935,94507.14158624675
2025-04-01,Alberta,101,"Total, all occupations",Part-time,,0.568935,27287.33142268881
2025-04-01,Alberta,101,"Total, all occupations","Type of work, all types",,0.568935,123426.65550832202
2025-04-01,British Columbia,0,Legislative and senior management occupations,Full-time,,0.568935,265.0
2025-04-01,British Columbia,0,Legislative and senior management occupations,Part-time,,0.568935,0.0
2025-04-01,British Columbia,0,Legislative and senior management occupations,"Type of work, all types",,0.568935,159.17827865891752
2025-04-01,British Columbia,1,"Business, finance and administration occupations",Full-time,,0.568935,16603.65094242608
2025-04-01,British Columbia,1,"Business, finance and administration occupations",Part-time,,0.568935,2296.977634783343
2025-04-01,British Columbia,1,"Business, finance and administration occupations","Type of work, all types",,0.568935,18253.418880069228
2025-04-01,British Columbia,2,Natural and applied sciences and related occupations,Full-time,,0.568935,12599.179032082311
2025-04-01,British Columbia,2,Natural and applied sciences and related occupations,Part-time,,0.568935,0.0
2025-04-01,British Columbia,2,Natural and applied sciences and related occupations,"Type of work, all types",,0.568935,13030.571965912335
2025-04-01,British Columbia,3,Health occupations,Full-time,,0.568935,7259.191842769261
2025-04-01,British Columbia,3,Health occupations,Part-time,,0.568935,5009.146570695149
2025-04-01,British Columbia,3,Health occupations,"Type of work, all types",,0.568935,10651.006827944911
2025-04-01,British Columbia,4,"Occupations in education, law and social, community and government services",Full-time,,0.568935,6407.705379807738
2025-04-01,British Columbia,4,"Occupations in education, law and social, community and government services",Part-time,,0.568935,15952.34582289701
2025-04-01,British Columbia,4,"Occupations in education, law and social, community and government services","Type of work, all types",,0.568935,35297.80767160705
2025-04-01,British Columbia,5,"Occupations in art, culture, recreation and sport",Full-time,,0.568935,2897.680663067083
2025-04-01,British Columbia,5,"Occupations in art, culture, recreation and sport",Part-time,,0.568935,879.0728132509232
2025-04-01,British Columbia,5,"Occupations in art, culture, recreation and sport","Type of work, all types",,0.568935,3731.753289989632
2025-04-01,British Columbia,6,Sales and service occupations,Full-time,,0.568935,32126.38012323747
2025-04-01,British Columbia,6,Sales and service occupations,Part-time,,0.568935,20638.54328321179
2025-04-01,British Columbia,6,Sales and service occupations,"Type of work, all types",,0.568935,52832.13261589887
2025-04-01,British Columbia,7,"Trades, transport and equipment operators and related occupations",Full-time,,0.568935,32938.29557546251
2025-04-01,British Columbia,7,"Trades, transport and equipment operators and related occupations",Part-time,,0.568935,2467.2242506823027
2025-04-01,British Columbia,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",,0.568935,35130.127400689336
2025-04-01,British Columbia,8,"Natural resources, agriculture and related production occupations",Full-time,,0.568935,6118.815058350191
2025-04-01,British Columbia,8,"Natural resources, agriculture and related production occupations",Part-time,,0.568935,0.0
2025-04-01,British Columbia,8,"Natural resources, agriculture and related production occupations","Type of work, all types",,0.568935,6394.220012328507
2025-04-01,British Columbia,9,Occupations in manufacturing and utilities,Full-time,,0.568935,5046.237851497395
2025-04-01,British Columbia,9,Occupations in manufacturing and utilities,Part-time,,0.568935,-2578885.1384141343
2025-04-01,British Columbia,9,Occupations in manufacturing and utilities,"Type of work, all types",,0.568935,5264.207652353389
2025-04-01,British Columbia,101,"Total, all occupations",Full-time,,0.568935,121661.8587812534
2025-04-01,British Columbia,101,"Total, all occupations",Part-time,,0.568935,38957.1556448996
2025-04-01,British Columbia,101,"Total, all occupations","Type of work, all types",,0.568935,161421.56237747477
2025-04-01,Canada,0,Legislative and senior management occupations,Full-time,,0.568935,1335.214061552142
2025-04-01,Canada,0,Legislative and senior management occupations,Part-time,,0.568935,4.812754939327567e-09
2025-04-01,Canada,0,Legislative and senior management occupations,"Type of work, all types",,0.568935,4106.761635678666
2025-04-01,Canada,1,"Business, finance and administration occupations",Full-time,,0.568935,112914.0001938143
2025-04-01,Canada,1,"Business, finance and administration occupations",Part-time,,0.568935,31846.773935092424
2025-04-01,Canada,1,"Business, finance and administration occupations","Type of work, all types",,0.568935,132341.86628973603
2025-04-01,Canada,2,Natural and applied sciences and related occupations,Full-time,,0.568935,74367.89900142184
2025-04-01,Canada,2,Natural and applied sciences and related occupations,Part-time,,0.568935,2475.686225342471
2025-04-01,Canada,2,Natural and applied sciences and related occupations,"Type of work, all types",,0.568935,75880.26483003533
2025-04-01,Canada,3,Health occupations,Full-time,,0.568935,93725.88151103076
2025-04-01,Canada,3,Health occupations,Part-time,,0.568935,83064.27618870408
2025-04-01,Canada,3,Health occupations,"Type of work, all types",,0.568935,240077.9312239437
2025-04-01,Canada,4,"Occupations in education, law and social, community and government services",Full-time,,0.568935,48344.276365295285
2025-04-01,Canada,4,"Occupations in education, law and social, community and government services",Part-time,,0.568935,36906.86620172827
2025-04-01,Canada,4,"Occupations in education, law and social, community and government services","Type of work, all types",,0.568935,83034.67314921823
2025-04-01,Canada,5,"Occupations in art, culture, recreation and sport",Full-time,,0.568935,14989.905539484109
2025-04-01,Canada,5,"Occupations in art, culture, recreation and sport",Part-time,,0.568935,7376.748402896201
2025-04-01,Canada,5,"Occupations in art, culture, recreation and sport","Type of work, all types",,0.568935,22695.686611824283
2025-04-01,Canada,6,Sales and service occupations,Full-time,,0.568935,192467.31105333136
2025-04-01,Canada,6,Sales and service occupations,Part-time,,0.568935,141451.9285146764
2025-04-01,Canada,6,Sales and service occupations,"Type of work, all types",,0.568935,320987.8331797253
2025-04-01,Canada,7,"Trades, transport and equipment operators and related occupations",Full-time,,0.568935,185412.40032727688
2025-04-01,Canada,7,"Trades, transport and equipment operators and related occupations",Part-time,,0.568935,17296.61298626943
2025-04-01,Canada,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",,0.568935,202232.2691951557
2025-04-01,Canada,8,"Natural resources, agriculture and related production occupations",Full-time,,0.568935,26633.57179022152
2025-04-01,Canada,8,"Natural resources, agriculture and related production occupations",Part-time,,0.568935,3616.676020421863
2025-04-01,Canada,8,"Natural resources, agriculture and related production occupations","Type of work, all types",,0.568935,29162.74222790231
2025-04-01,Canada,9,Occupations in manufacturing and utilities,Full-time,,0.568935,48006.10279853951
2025-04-01,Canada,9,Occupations in manufacturing and utilities,Part-time,,0.568935,1581.9102294016222
2025-04-01,Canada,9,Occupations in manufacturing and utilities,"Type of work, all types",,0.568935,49243.18564897475
2025-04-01,Canada,101,"Total, all occupations",Full-time,,0.568935,758575.8696982639
2025-04-01,Canada,101,"Total, all occupations",Part-time,,0.568935,281240.82712773577
2025-04-01,Canada,101,"Total, all occupations","Type of work, all types",,0.568935,1034188.4502439242
2025-04-01,Manitoba,0,Legislative and senior management occupations,Full-time,,0.568935,171.66814727971726
2025-04-01,Manitoba,0,Legislative and senior management occupations,Part-time,,0.568935,0.0
2025-04-01,Manitoba,0,Legislative and senior management occupations,"Type of work, all types",,0.568935,171.66814727971726
2025-04-01,Manitoba,1,"Business, finance and administration occupations",Full-time,,0.568935,2407.324709968588
2025-04-01,Manitoba,1,"Business, finance and administration occupations",Part-time,,0.568935,1868.4047668338007
2025-04-01,Manitoba,1,"Business, finance and administration occupations","Type of work, all types",,0.568935,2740.999651301231
2025-04-01,Manitoba,2,Natural and applied sciences and related occupations,Full-time,,0.568935,1073.2353181709304
2025-04-01,Manitoba,2,Natural and applied sciences and related occupations,Part-time,,0.568935,0.0
2025-04-01,Manitoba,2,Natural and applied sciences and related occupations,"Type of work, all types",,0.568935,1085.7176099676358
2025-04-01,Manitoba,3,Health occupations,Full-time,,0.568935,3857.2416846928513
2025-04-01,Manitoba,3,Health occupations,Part-time,,0.568935,3148.720378875561
2025-04-01,Manitoba,3,Health occupations,"Type of work, all types",,0.568935,7175.886417487527
2025-04-01,Manitoba,4,"Occupations in education, law and social, community and government services",Full-time,,0.568935,1400.798850755487
2025-04-01,Manitoba,4,"Occupations in education, law and social, community and government services",Part-time,,0.568935,7286.896830604544
2025-04-01,Manitoba,4,"Occupations in education, law and social, community and government services","Type of work, all types",,0.568935,2549.891838353998
2025-04-01,Manitoba,5,"Occupations in art, culture, recreation and sport",Full-time,,0.568935,410.1871518680348
2025-04-01,Manitoba,5,"Occupations in art, culture, recreation and sport",Part-time,,0.568935,1265.185621769136
2025-04-01,Manitoba,5,"Occupations in art, culture, recreation and sport","Type of work, all types",,0.568935,760.1075961042445
2025-04-01,Manitoba,6,Sales and service occupations,Full-time,,0.568935,4607.97534872123
2025-04-01,Manitoba,6,Sales and service occupations,Part-time,,0.568935,3268.5666832063825
2025-04-01,Manitoba,6,Sales and service occupations,"Type of work, all types",,0.568935,7897.107277169444
2025-04-01,Manitoba,7,"Trades, transport and equipment operators and related occupations",Full-time,,0.568935,6209.828729209417
2025-04-01,Manitoba,7,"Trades, transport and equipment operators and related occupations",Part-time,,0.568935,1189.4851067623567
2025-04-01,Manitoba,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",,0.568935,7174.433046884786
2025-04-01,Manitoba,8,"Natural resources, agriculture and related production occupations",Full-time,,0.568935,1507.210740466728
2025-04-01,Manitoba,8,"Natural resources, agriculture and related production occupations","Type of work, all types",,0.568935,1527.9612110195878
2025-04-01,Manitoba,9,Occupations in manufacturing and utilities,Full-time,,0.568935,1382.8128266750407
2025-04-01,Manitoba,9,Occupations in manufacturing and utilities,Part-time,,0.568935,-0.0375626244550353
2025-04-01,Manitoba,9,Occupations in manufacturing and utilities,"Type of work, all types",,0.568935,1421.8215494448802
2025-04-01,Manitoba,101,"Total, all occupations",Full-time,,0.568935,21033.967201280386
2025-04-01,Manitoba,101,"Total, all occupations",Part-time,,0.568935,21868.09541824505
2025-04-01,Manitoba,101,"Total, all occupations","Type of work, all types",,0.568935,34178.43144948623
2025-04-01,New Brunswick,0,Legislative and senior management occupations,Full-time,,0.568935,0.0
2025-04-01,New Brunswick,0,Legislative and senior management occupations,"Type of work, all types",,0.568935,0.0
2025-04-01,New Brunswick,1,"Business, finance and administration occupations",Full-time,,0.568935,1056.735559162737
2025-04-01,New Brunswick,1,"Business, finance and administration occupations",Part-time,,0.568935,145.82749076967238
2025-04-01,New Brunswick,1,"Business, finance and administration occupations","Type of work, all types",,0.568935,1148.0161664964394
2025-04-01,New Brunswick,2,Natural and applied sciences and related occupations,Full-time,,0.568935,837.3025670676531
2025-04-01,New Brunswick,2,Natural and applied sciences and related occupations,Part-time,,0.568935,0.0
2025-04-01,New Brunswick,2,Natural and applied sciences and related occupations,"Type of work, all types",,0.568935,841.3457180575768
2025-04-01,New Brunswick,3,Health occupations,Full-time,,0.568935,1034.3973243844375
2025-04-01,New Brunswick,3,Health occupations,Part-time,,0.568935,668.8580029489585
2025-04-01,New Brunswick,3,Health occupations,"Type of work, all types",,0.568935,1625.2387147700608
2025-04-01,New Brunswick,4,"Occupations in education, law and social, community and government services",Full-time,,0.568935,876.6407190307502
2025-04-01,New Brunswick,4,"Occupations in education, law and social, community and government services",Part-time,,0.568935,276.3514441185497
2025-04-01,New Brunswick,4,"Occupations in education, law and social, community and government services","Type of work, all types",,0.568935,2366.843022907821
2025-04-01,New Brunswick,5,"Occupations in art, culture, recreation and sport",Full-time,,0.568935,-4520.69647131957
2025-04-01,New Brunswick,5,"Occupations in art, culture, recreation and sport",Part-time,,0.568935,0.0
2025-04-01,New Brunswick,5,"Occupations in art, culture, recreation and sport","Type of work, all types",,0.568935,1380.7681501887816
2025-04-01,New Brunswick,6,Sales and service occupations,Full-time,,0.568935,10055.525985212573
2025-04-01,New Brunswick,6,Sales and service occupations,Part-time,,0.568935,3653.278894976649
2025-04-01,New Brunswick,6,Sales and service occupations,"Type of work, all types",,0.568935,12959.310221763466
2025-04-01,New Brunswick,7,"Trades, transport and equipment operators and related occupations",Full-time,,0.568935,3071.071881331924
2025-04-01,New Brunswick,7,"Trades, transport and equipment operators and related occupations",Part-time,,0.568935,83.61212993279379
2025-04-01,New Brunswick,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",,0.568935,3425.7335077362227
2025-04-01,New Brunswick,8,"Natural resources, agriculture and related production occupations",Full-time,,0.568935,1214727.169040194
2025-04-01,New Brunswick,8,"Natural resources, agriculture and related production occupations","Type of work, all types",,0.568935,190180.8820370042
2025-04-01,New Brunswick,9,Occupations in manufacturing and utilities,Full-time,,0.568935,1888.8599324314623
2025-04-01,New Brunswick,9,Occupations in manufacturing and utilities,Part-time,,0.568935,1.266096577296112e-13
2025-04-01,New Brunswick,9,Occupations in manufacturing and utilities,"Type of work, all types",,0.568935,1597.980296354155
2025-04-01,New Brunswick,101,"Total, all occupations",Full-time,,0.568935,13376.925592992233
2025-04-01,New Brunswick,101,"Total, all occupations",Part-time,,0.568935,7216.720742645899
2025-04-01,New Brunswick,101,"Total, all occupations","Type of work, all types",,0.568935,36365.40795659871
2025-04-01,Newfoundland and Labrador,1,"Business, finance and administration occupations",Full-time,,0.568935,542.5953807824305
2025-04-01,Newfoundland and Labrador,1,"Business, finance and administration occupations",Part-time,,0.568935,1567.4259385420237
2025-04-01,Newfoundland and Labrador,1,"Business, finance and administration occupations","Type of work, all types",,0.568935,585.5256687244311
2025-04-01,Newfoundland and Labrador,2,Natural and applied sciences and related occupations,Full-time,,0.568935,380.9758854572252
2025-04-01,Newfoundland and Labrador,2,Natural and applied sciences and related occupations,"Type of work, all types",,0.568935,382.9405135651517
2025-04-01,Newfoundland and Labrador,3,Health occupations,Full-time,,0.568935,632.468331313678
2025-04-01,Newfoundland and Labrador,3,Health occupations,Part-time,,0.568935,1040.8971160023757
2025-04-01,Newfoundland and Labrador,3,Health occupations,"Type of work, all types",,0.568935,1247.281133572837
2025-04-01,Newfoundland and Labrador,4,"Occupations in education, law and social, community and government services",Full-time,,0.568935,1484.3533674276428
2025-04-01,Newfoundland and Labrador,4,"Occupations in education, law and social, community and government services",Part-time,,0.568935,669.8355487791514
2025-04-01,Newfoundland and Labrador,4,"Occupations in education, law and social, community and government services","Type of work, all types",,0.568935,2413.2160805566477
2025-04-01,Newfoundland and Labrador,5,"Occupations in art, culture, recreation and sport",Full-time,,0.568935,8.204841246910918e-10
2025-04-01,Newfoundland and Labrador,5,"Occupations in art, culture, recreation and sport",Part-time,,0.568935,1.9089936145228488e-12
2025-04-01,Newfoundland and Labrador,5,"Occupations in art, culture, recreation and sport","Type of work, all types",,0.568935,9.165080345275736e-09
2025-04-01,Newfoundland and Labrador,6,Sales and service occupations,Full-time,,0.568935,2305.191048673178
2025-04-01,Newfoundland and Labrador,6,Sales and service occupations,Part-time,,0.568935,1260.090081300671
2025-04-01,Newfoundland and Labrador,6,Sales and service occupations,"Type of work, all types",,0.568935,3554.288849308423
2025-04-01,Newfoundland and Labrador,7,"Trades, transport and equipment operators and related occupations",Full-time,,0.568935,3533.182313907394
2025-04-01,Newfoundland and Labrador,7,"Trades, transport and equipment operators and related occupations",Part-time,,0.568935,134.38242615734686
2025-04-01,Newfoundland and Labrador,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",,0.568935,4042.9156483868874
2025-04-01,Newfoundland and Labrador,8,"Natural resources, agriculture and related production occupations",Full-time,,0.568935,18.67336995296335
2025-04-01,Newfoundland and Labrador,8,"Natural resources, agriculture and related production occupations",Part-time,,0.568935,0.0
2025-04-01,Newfoundland and Labrador,8,"Natural resources, agriculture and related production occupations","Type of work, all types",,0.568935,19.31856332314925
2025-04-01,Newfoundland and Labrador,9,Occupations in manufacturing and utilities,Full-time,,0.568935,-7.7883725775515025
2025-04-01,Newfoundland and Labrador,9,Occupations in manufacturing and utilities,Part-time,,0.568935,0.0
2025-04-01,Newfoundland and Labrador,9,Occupations in manufacturing and utilities,"Type of work, all types",,0.568935,-3.4466717510913094
2025-04-01,Newfoundland and Labrador,101,"Total, all occupations",Full-time,,0.568935,7216.802882388416
2025-04-01,Newfoundland and Labrador,101,"Total, all occupations",Part-time,,0.568935,2166.644631553898
2025-04-01,Newfoundland and Labrador,101,"Total, all occupations","Type of work, all types",,0.568935,9393.791819656755
2025-04-01,Nova Scotia,0,Legislative and senior management occupations,Full-time,,0.568935,0.0
2025-04-01,Nova Scotia,0,Legislative and senior management occupations,Part-time,,0.568935,0.0
2025-04-01,Nova Scotia,0,Legislative and senior management occupations,"Type of work, all types",,0.568935,0.0
2025-04-01,Nova Scotia,1,"Business, finance and administration occupations",Full-time,,0.568935,1684.3999110085128
2025-04-01,Nova Scotia,1,"Business, finance and administration occupations",Part-time,,0.568935,253.6833876803122
2025-04-01,Nova Scotia,1,"Business, finance and administration occupations","Type of work, all types",,0.568935,1926.0721944837755
